name,tel,fax,email,web,url,address,nature_of_business,executive_tel,executive_email,executive_name
JARDINE SHIPPING AGENCIES ,(65) 6275 5755,(65) 6275 3098,admin@jtsjsa.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/jardine-shipping-agencies,"60 Alexandra Terrace , #10-22 , The Comtech Lobby D Singapore 118502",,,,
JARS ENGINEERING PTE LTD ,(65) 6344 4138,(65) 6344 4005,jars138@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/jars-engineering-pte-ltd,"138 Joo Chiat Road,  Singapore 427420",,,,
JASA INVESTIGATION & SECURITY SVS PTE LTD,(65) 6291 4087,(65) 6337 9195,jasainv@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/jasa-investigation-ve-security-svs-pte-ltd,"116 Middle Road    , #05-03, ICB Enterprise House    Singapore 188972",,,,
JASON PARQUET SPECIALIST (S) PTE LTD,(65) 6783 2727,(65) 6782 2727,info@jasonparquet.com,None,http://www.chemicalcluster.com.sg/company-detail/jason-parquet-specialist-s-pte-ltd,"27 Tampines Street 92   ,  Singapore 528878",,,,
JAT ENGINEERING PTE LTD ,(65) 6861 2691,(65) 6861 2692,jaterg@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/jat-engineering-pte-ltd,"Block 22  Woodlands Link , #03-22 , Woodlands East Industrial Estate Singapore 738734",,,,
JBND INTERNATIONAL PTE LTD ,(65) 6364 7531,(65) 6265 4302,jbnd007@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/jbnd-international-pte-ltd,"115 Woodlands Industrial Park E5,  Singapore 757494",,,,
ITAI TECHNOLOGIES PTE LTD,(65) 6280 4802,(65) 6281 4803,None,www.ittai.com,http://www.chemicalcluster.com.sg/company-detail/itai-technologies-pte-ltd,"Blk 5056 Ang Mo Kio Industrial Park 2, #01-01163,  Singapore 915506",,,,
ITEA ASIA PACIFIC,(65) 9817 3096,(65) 6311 9298,None,None,http://www.chemicalcluster.com.sg/company-detail/itea-asia-pacific,"1007 Lower Delta Road, 18-03,  Singapore 99310",,,,
ITFA TECHNOLOGIES PTE LTD ,(65) 6294 4779,(65) 6296 3036,itfa@pacific.net.sg,None,http://www.chemicalcluster.com.sg/company-detail/itfa-technologies-pte-ltd,"Block 808  French Road , #07-163 , Kitchener Complex Singapore 200808",,,,
ITOCHU PETROLEUM CO (S) PTE LTD ,(65) 6423 1350,(65) 6438 8937,None,None,http://www.chemicalcluster.com.sg/company-detail/itochu-petroleum-co-s-pte-ltd,"9 Raffles Place , #40-01 , Republic Plaza Singapore 48619",,,,
ITRO PTE LTD,(65) 6590 2651,(65) 6316 2075,laura.tommasi@gmx.de,None,http://www.chemicalcluster.com.sg/company-detail/itro-pte-ltd,"10 Sakra Road, Jurong Island Singapore 627645",,,,
ITS ENVIROCHEM PTE LTD,(65) 6309 3212,(65) 6273 0810,info@its-envirochem.com,www.its-envirochem.com,http://www.chemicalcluster.com.sg/company-detail/its-envirochem-pte-ltd,"219 Henderson Road, #11-02,  Singapore 159556",,,,
ITS TERMINAL PTE LTD ,(65) 6863 6388,(65) 6863 6501,None,None,http://www.chemicalcluster.com.sg/company-detail/its-terminal-pte-ltd,"162 Gul Circle,  Singapore 629620",,,,
ITT FLUID TECHNOLOGY ASIA PTE LTD ,(65) 6276 3693,(65) 6276 3685,None,None,http://www.chemicalcluster.com.sg/company-detail/itt-fluid-technology-asia-pte-ltd,"10 Jalan Kilang , #06-01,  Singapore 159410",,,,
ITT WATER & WASTEWATER SINGAPORE PTE. LTD. ,(65) 6266 6006,(65) 6266 5005,None,www.flygt.com ,http://www.chemicalcluster.com.sg/company-detail/itt-water-ve-wastewater-singapore-pte-ltd,"6 Wan Lee Road,  Singapore 627937",,,,
ITW SINGAPORE,(65) 6468 9433,(65) 6468 6772,pblair@chemtronics.com,None,http://www.chemicalcluster.com.sg/company-detail/itw-singapore,"50 Tagore Lane, #02-01, Markono Distri Centre Singapore 787494",,,,
IUT SINGAPORE PTE LTD ,(65) 6235 2012,(65) 6235 2039,atan@iutsingapore.com,www.iutglobal.com ,http://www.chemicalcluster.com.sg/company-detail/iut-singapore-pte-ltd,"491B  River Valley Road , #08-01 , Valley Point Singapore 248373",,,,
IWAKI SINGAPORE PTE LTD ,(65) 6316 2028,(65) 6316 3221,None,None,http://www.chemicalcluster.com.sg/company-detail/iwaki-singapore-pte-ltd,"51 Bukit Batok Crescent , #08-13 , Unity Centre Singapore 658077",,,,
IWATANI INDUSTRIAL GAS PTE LTD  ,(65) 6862 2111,(65) 6862 2114,iwatani@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/iwatani-industrial-gas-pte-ltd,"13 Pioneer Sector 3,  Singapore 628347",,,,
J F HILLEBRAND LIMITED,(65) 6501 5239,(65) 6501 5238,None,www.todbulk.com,http://www.chemicalcluster.com.sg/company-detail/j-f-hillebrand-limited,"1 Harbourfront Place #04-08, Harbourfront Tower One Singapore 98633",,,,
J K ENGINEERING & TRADING PTE LTD,(65) 9675 5877,(65) 6314 0921,johnsonk@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/j-k-engineering-ve-trading-pte-ltd,"7 Rosewood Drive, #05-15,  Singapore 737937",,,,
IOCS ASIA PTE LTD,(65) 6779 5122,(65) 6778 9200,sales@iocsasia.com,www.iocsasia.com,http://www.chemicalcluster.com.sg/company-detail/iocs-asia-pte-ltd,"71 Ayer Rajah Crescent   ,  Singapore 139951",,,,
IOM SINGAPORE,(65) 6809 6245,(65) 6809 6201,None,www.iom-world.sg,http://www.chemicalcluster.com.sg/company-detail/iom-singapore,"30 Raffles Place Level 17, Chevron House Singapore 48622",,,,
ION EXCHANGE ASIA PACIFIC PTE LTD,(65) 6515 8997,(65) 6515 8959,siva@ti-sg.com,www.ieiasiapacific.com,http://www.chemicalcluster.com.sg/company-detail/ion-exchange-asia-pacific-pte-ltd,"48 Toh Guan Road East, #04-100 , Enterprise Hub Singapore 608586",,,,
IS LOGISTICS PTE LTD,(65) 6684 8760,(65) 6684 8762,None,www.islogistics.biz,http://www.chemicalcluster.com.sg/company-detail/is-logistics-pte-ltd,245 Jalan Ahmad Ibrahim  Singapore 629144,,,,
ISC-CONTROLS SERVICES,(65) 6775 3340,(65) 6779 1626,None,None,http://www.chemicalcluster.com.sg/company-detail/isc-controls-services,"Block 2  Balestier Road , #04-685 , Balestier Hill Shopping Centre Singapore 320002",,,,
ISE INTERNATIONAL PTE LTD,(65) 6515 1608,(65) 6515 1607,None,None,http://www.chemicalcluster.com.sg/company-detail/ise-international-pte-ltd,"51 Bukit Batok Crescent , #05-01 , Unity Centre Singapore 658077",,,,
ISK SINGAPORE PTE LTD,(65) 6861 2077,(65) 6861 3566,mathivanan@isktuas.com,www.isktuas.com,http://www.chemicalcluster.com.sg/company-detail/isk-singapore-pte-ltd,"39 Tuas West Drive,  Singapore 638406",,,,
ISLAND PIPELINE GASES PTE LTD,(65) 6896 7019,(65) 6896 7026,mohan.s@airliquide.com,None,http://www.chemicalcluster.com.sg/company-detail/island-pipeline-gases-pte-ltd,"Lot 259B Pulua Ayer Chawan,  Singapore 620000",,,,
ISLAND POWER CO PTE LTD ,(65) 6333 5133,(65) 6333 5121,mreading@intergen.com,None,http://www.chemicalcluster.com.sg/company-detail/island-power-co-pte-ltd,"9 Temasek Boulevard, #32-02 , Suntec Tower Two Singapore 38989",,,,
ISOCHEM INTERNATIONAL PTE LTD,(65) 6863 0863,(65) 6862 0862,isochem@singnet.com.sg,www.isochem-international.com ,http://www.chemicalcluster.com.sg/company-detail/isochem-international-pte-ltd,"24 Gul Lane,  Singapore 629418",,,,
ISOLA ASIA PACIFIC (SINGAPORE) PTE LTD ,(65) 6864 1200,(65) 6863 9315,None,None,http://www.chemicalcluster.com.sg/company-detail/isola-asia-pacific-singapore-pte-ltd,"101 Gul Circle ,  Singapore 629587",,,,
ISP (S) PTE LTD ,(65) 6223 3778,(65) 6222 0113,None,None,http://www.chemicalcluster.com.sg/company-detail/isp-s-pte-ltd,"51 Changi Business Park Central 2 , #02-06,  Singapore 486066",,,,
ISP ASIA PACIFIC PTE LTD,(65) 6223 3778,(65) 6226 0853,None,None,http://www.chemicalcluster.com.sg/company-detail/isp-asia-pacific-pte-ltd,"51 Changi Business Park Central 2, #02-06,  Singapore 486066",,,,
ISP CORP,(65) 6227 6023,(65) 6222 0113,hswong@ispcorp.com,www.ispcorp.com ,http://www.chemicalcluster.com.sg/company-detail/isp-corp,"200 Cantonment Road, #06-06 , Southpoint Singapore 89763",,,,
IT TECHNOLOGIES PTE LTD ,(65) 6897 0626,(65) 6897 0627,ittech@singnet.com.sg,www.it-tech.com ,http://www.chemicalcluster.com.sg/company-detail/it-technologies-pte-ltd,"10 Bukit Batok Crescent, #08-01 , The Spire Singapore 658079",,,,
INTERNATIONAL BEARINGS PTE LTD,(65) 6461 6666,(65) 6461 6633,export@intbearing.com.sg,www.intbearing.com.sg ,http://www.chemicalcluster.com.sg/company-detail/international-bearings-pte-ltd,"1A Toh Tuck Link,  Singapore 596223",,,,
INTERNATIONAL COATINGS PTE LTD,(65) 6899 9063,(65) 6264 4612,pc_singapore@uk.azkonobel.com,www.internationalcoatings.com,http://www.chemicalcluster.com.sg/company-detail/international-coatings-pte-ltd,"63 Ubi Avenue1    ,  Singapore 408937",,,,
INTERNATIONAL COMBUSTION TECHNIC PTE LTD,(65) 6775 5967,(65) 6775 5703,sales@ictpl.com.sg,www.ictpl.com.sg,http://www.chemicalcluster.com.sg/company-detail/international-combustion-technic-pte-ltd,"194 Pandan Loop    , #05-23, Pantech Industrial Complex    Singapore 128383",,,,
INTERNATIONAL ENERGY RESOURCE PTE LTD ,(65) 6846 1220,(65) 6846 1219,None,None,http://www.chemicalcluster.com.sg/company-detail/international-energy-resource-pte-ltd,"2 Kallang Pudding Road , #09-04 , Mactech Industrial Building Singapore 349307",,,,
INTERNATIONAL PAINT SINGAPORE PTE LTD,(65) 6261 5033,(65) 6261 8125,None,None,http://www.chemicalcluster.com.sg/company-detail/international-paint-singapore-pte-ltd,"3 Neythal Road,  Singapore 628570",,,,
INTERNATIONAL PIPING PRODUCTS PTE LTD,(65) 6274 8608,(65) 6274 7011,None,None,http://www.chemicalcluster.com.sg/company-detail/international-piping-products-pte-ltd,"120 Lower Delta Road , #06-10, Cendex Centre Singapore 169208",,,,
INTERNATIONAL PUMP MFG (ASIA) PTE LTD ,(65) 6278 3288,(65) 6275 1557,ipmasia@cshgp.com,www.cehgp.com,http://www.chemicalcluster.com.sg/company-detail/international-pump-mfg-asia-pte-ltd,"209 Henderson Road, #03-07 , Henderson Industrial Park Singapore 159551",,,,
INTERNATIONAL REFINERY SERVICES PTE LTD ,(65) 6778 4637,(65) 6778 4972,None,None,http://www.chemicalcluster.com.sg/company-detail/international-refinery-services-pte-ltd,"26 Ayer Rajah Crescent , #05-10,  Singapore 139944",,,,
INTERNATIONAL SCIENTIFIC (PTE) LTD,(65) 6261 1744,(65) 6265 9484,sales@ispl.com.sg,www.ispl.com.sg ,http://www.chemicalcluster.com.sg/company-detail/international-scientific-pte-ltd,"33 Tanjong Penjuru ,  Singapore 609029",,,,
INTERSTATE TECHNOLOGIES PTE LTD,(65) 6482 2346,(65) 6482 2717,enquiry@interstate.com.sg,www.interstate.com.sg,http://www.chemicalcluster.com.sg/company-detail/interstate-technologies-pte-ltd,"32 Ang Mo Kio Industrial Park 2, #07-04, Sing Industrial Complex Singapore 569510",,,,
INTERTEK TESTING SERVICES (SINGAPORE) PTE LTD,(65) 6896 7428,(65) 6896 7429,cb.singapore@intertek.com,www.intertek-cb.com,http://www.chemicalcluster.com.sg/company-detail/intertek-testing-services-singapore-pte-ltd,"1 Seraya Avenue,  Singapore 628208",,,,
INTRATRADE INTERNATIONAL EQUIPMENT ,(65) 6475 8708,(65) 6475 3606,sales@intratrade.com.sg,www.intratrade.com.sg ,http://www.chemicalcluster.com.sg/company-detail/intratrade-international-equipment,"15 West Coast Highway , #02-12 , Pasir Panjang Building Singapore 117861",,,,
INVENSYS PROCESS SYSTEMS (S) PTE LTD,(65) 6829 8888,(65) 6829 8502,None,None,http://www.chemicalcluster.com.sg/company-detail/invensys-process-systems-s-pte-ltd,"15 Changi Business Park Central 1, Invensys Building Singapore 486057",,,,
INVENSYS SOFTWARE SYSTEMS (S) PTE LTD,(65) 6829 8888,(65) 6829 8889,ap.marketing@ips.invensys.com,www.invensys.com,http://www.chemicalcluster.com.sg/company-detail/invensys-software-systems-s-pte-ltd,"15 Changi Business Park Central 1,  Singapore 486057",,,,
INVISTA (SINGAPORE),(65) 6861 3332,(65) 6869 4687,Rajaraman.Sivaguru@invista.com,www.INVISTA.com,http://www.chemicalcluster.com.sg/company-detail/invista-singapore,"1 Sakra Avenue    , Jurong Island      Singapore 628225",,,,
INSTANT ACCESS SYSTEMS PTE LTD ,(65) 6745 8777,(65) 6745 8222,None,None,http://www.chemicalcluster.com.sg/company-detail/instant-access-systems-pte-ltd,"243 Ubi Avenue 4 , Intrepid Warehouse Complex Singapore 408823",,,,
INSTRUMAC INSTRUMENTATION,(65) 6742 4840,(65) 6741 3991,instruma@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/instrumac-instrumentation,"51 Bukit Batok Crescent , #06-01,  Singapore 658077",,,,
INSTRUMECH ENGINEERING (PTE) LTD,(65) 6749 0800,(65) 6749 0866,admin@instrumech.com,www.instrumech.com ,http://www.chemicalcluster.com.sg/company-detail/instrumech-engineering-pte-ltd,"1 Genting Link, #03-03,  Singapore 349518",,,,
INTECH PUMPS (ASIA PACIFIC) PTE LTD,(65) 6442 6733,(65) 6442 6711,None,None,http://www.chemicalcluster.com.sg/company-detail/intech-pumps-asia-pacific-pte-ltd,"Block 3012  Bedok Industrial Park E, #04-2068,  Singapore 489978",,,,
INTEGRA MARKETING PRIVATE LIMITED,(65) 6220 9895,(65) 6220 2908,g.fyffe@integra-global.com,www.integra-global.com,http://www.chemicalcluster.com.sg/company-detail/integra-marketing-private-limited,"2 Battery Road, #28-01 , Maybank Tower  Singapore 49907",,,,
INTEGRA PETROCHEMICALS PTE LTD,(65) 6220 9895,(65) 6438 6780,enquiries@integra-global.com,www.integra-global.com,http://www.chemicalcluster.com.sg/company-detail/integra-petrochemicals-pte-ltd,"2 Battery Road #28-01, Maybank Tower Singapore 49907"," Integra has grown to become one of the world's leading petrochemical traders & logistics companies with headquarters in Singapore and offices in the major trading hubs worldwide. Since its formation in Europe in 1989, Integra has developed from its origins as one of the early olefins trading companies into a global company handling a wide range of petrochemicals gases and aromatics and petrochemical liquids. Integra has a longstanding presence in both established and emerging markets, with offices in Singapore, Houston, Brussels, Riyadh, Delhi, Seoul and Beijing. The companyâs ship owning arm is based in Singapore with a fleet of 15 chemical carriers. Integra offers a unique combination of technical skills with specialist logistical experience to provide a complete service to customers, from sourcing and acquiring products to transporting and delivering them safely. Integra particularly prides itself on its strong relationships with customers, and these remain the priority at the heart of its approach to business (www.integra-global.com).",,,
INTEGRATED CONTRACT MANUFACTURING PTE LTD,(65) 6296 5411,(65) 6293 4967,icmwi@pacific.net.sg,None,http://www.chemicalcluster.com.sg/company-detail/integrated-contract-manufacturing-pte-ltd,"Blk 26 Kallang Place Estate   ,  Singapore 339157",,,,
INTER-EQUIP SUPPLIES PTE LTD ,(65) 6482 5131,(65) 6482 3880,None,None,http://www.chemicalcluster.com.sg/company-detail/inter-equip-supplies-pte-ltd,"20 Ang Mo Kio Industrial Park 2A, #02-25,  Singapore 567761",,,,
INTER-IMC PTE LTD,(65) 6861 1280,(65) 6861 1720,ritchie@interimc.com.sg,www.interimc.com.sg,http://www.chemicalcluster.com.sg/company-detail/inter-imc-pte-ltd,"35 Pioneer Road, #01-01,  Singapore 628503",,,,
INTER-ROLLER ENGINEERING LTD ,(65) 6861 2828,(65) 6266 5516,ir@irel.com.sg,www.inter-roller.com ,http://www.chemicalcluster.com.sg/company-detail/inter-roller-engineering-ltd,"20 Benoi Crescent,  Singapore 629983",,,,
INTERCHEM MANUFACTURING PTE LTD ,(65) 6861 0457,(65) 6862 4016,None,None,http://www.chemicalcluster.com.sg/company-detail/interchem-manufacturing-pte-ltd,"21 Tuas Avenue 8,  Singapore 639236",,,,
INTERELATED INSTRUMENTS & SERVICES PTE LTD,(65) 6264 0524,(65) 6262 0905,irissing@pacific.net.sg,www.irissin.com,http://www.chemicalcluster.com.sg/company-detail/interelated-instruments-ve-services-pte-ltd,"20 Penjuru Lane,  Singapore 609193",,,,
INTERFLUX SINGAPORE PTE LTD,(65) 6848 7818,(65) 6234 6217,wimvanriet@interflux.com.sg,www.interflux.com.sg ,http://www.chemicalcluster.com.sg/company-detail/interflux-singapore-pte-ltd,"2 Kallang Pudding Road, #04-12, Mactech Industrial Building Singapore 349307",,,,
"INTERGRAPH PROCESS, POWER AND MARINE PTE LTD",(65) 6773 0902,(65) 6773 0903,None,www.intergraph.com,http://www.chemicalcluster.com.sg/company-detail/intergraph-process-power-and-marine-pte-ltd,"77 Science Park Drive #02-08, Cintech III Singapore 118256",,,,
INTERMARINE SUPPLY CO (PTE) LTD,(65) 6863 3966,(65) 6863 2711,ropes@intermarine.com.sg,www.intermarine.com.sg ,http://www.chemicalcluster.com.sg/company-detail/intermarine-supply-co-pte-ltd,"12 Tuas Avenue 11,  Singapore 639078",,,,
INFOCOMMASIA PTE LTD,(65) 6393 0231,(65) 6296 2670,seoknoi@mpinetwork.com,www.is-asia.com,http://www.chemicalcluster.com.sg/company-detail/infocommasia-pte-ltd,"20 Kallang Avenue, Level 2, Pico Creative Centre Singapore 339411",,,,
INGERSOLL-RAND SOUTH EAST ASIA (PTE) LTD ,(65) 6861 1555,(65) 6862 2086,irair@irco.com (AS),www.ingersollrand.com ,http://www.chemicalcluster.com.sg/company-detail/ingersoll-rand-south-east-asia-pte-ltd,"42 Benoi Road,  Singapore 629903",,,,
INKO BROTHERS HARDWARE PTE LTD ,(65) 6452 9978,(65) 6454 7477,davidko@inko.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/inko-brothers-hardware-pte-ltd,"442 Tagore Industrial Avenue,  Singapore 787816",,,,
INKTECH INTERNATIONAL MANUFACTURING PTE LTD,(65) 6483 4332,(65) 6483 1383,inktech@pacific.net.sg,www.Infineum.com,http://www.chemicalcluster.com.sg/company-detail/inktech-international-manufacturing-pte-ltd,"Blk 1 Ang Mo Kio Industrial Park , #03-14 Tech I,  Singapore 568049",,,,
INNOCO OIL PTE LTD,(65) 6265 5366,(65) 6265 0988,None,www.innocooil.com,http://www.chemicalcluster.com.sg/company-detail/innoco-oil-pte-ltd,36 Tanjong Penjuru  Singapore 609031,,,,
INNOSPEC LIMITED ,(65) 6336 6286,(65) 6336 1692,None,None,http://www.chemicalcluster.com.sg/company-detail/innospec-limited,"47 Scotts Road , #02-03 , Goldbell Tower Singapore 228233",,,,
INNOVATION PHARMACEUTICALS INDUSTRY INT PTE LTD,(65) 6779 4664,None,ipi_singapore@rnail.usa.com,None,http://www.chemicalcluster.com.sg/company-detail/innovation-pharmaceuticals-industry-int-pte-ltd,"204 Pandan Loop    ,  Singapore 128394",,,,
INNOVATIVE BIOTECH PTE LTD,(65) 6779 1919,(65) 6779 1112,None,None,http://www.chemicalcluster.com.sg/company-detail/innovative-biotech-pte-ltd,"67 Ayer Rajah Crescent , #07-10 , Ayer Rajah Industrial Estate Singapore 139950",,,,
INNOVENTE ASIA PACIFIC PTE LTD,(65) 6383 0600,(65) 6383 0900,None,www.innovente.com,http://www.chemicalcluster.com.sg/company-detail/innovente-asia-pacific-pte-ltd,"Blk 1026 Tai Seng Avenue , #02-3534,  Singapore 200890",,,,
INPRINT SYSTEMS ASIA PACIFIC PTE LTD ,(65) 6741 6972,(65) 6741 7087,None,None,http://www.chemicalcluster.com.sg/company-detail/inprint-systems-asia-pacific-pte-ltd,"14 Kaki Bukit Crescent , Kaki Bukit Tech Park I Singapore 416245",,,,
INSIGHT VISION SYSTEMS PTE LTD,(65) 6862 6539,(65) 6862 6283,None,None,http://www.chemicalcluster.com.sg/company-detail/insight-vision-systems-pte-ltd,"12 Tuas Avenue 16 ,  Singapore 638935",,,,
INSITU ENVIROTECH (S.E. ASIA) PTE LTD ,(65) 6542 0771,(65) 6542 0772,None,None,http://www.chemicalcluster.com.sg/company-detail/insitu-envirotech-s-e-asia-pte-ltd,"43 Changi South Avenue 2 , #01-00,  Singapore 486164",,,,
INSITUFORM TECHNOLOGIES ,(65) 6830 8477,(65) 6830 8228,None,www.insituform.com ,http://www.chemicalcluster.com.sg/company-detail/insituform-technologies,"81 Clemenceau Avenue , #04-15/16 , UE Square Singapore 239917",,,,
INSPECTION & TESTING SPECIALIST PTE LTD,(65) 6777 4955,None,None,None,http://www.chemicalcluster.com.sg/company-detail/inspection-ve-testing-specialist-pte-ltd,"4 Pandan Loop, #01-66,  Singapore 128222",,,,
INSPECTORATE (SINGAPORE) PTE LTD,(65) 6866 3019,(65) 6778 9466,singapore.inquiries@inspectorate.com,www.bureauveritas.com/commodities,http://www.chemicalcluster.com.sg/company-detail/inspectorate-singapore-pte-ltd,2 Toh Tuck Link #03-00 Singapore 596225," Laboratory Address - 2 Toh Tuck Link #03-01 (via cargo lift) Singapore 596225 Email: SingaporeLabOps@inspectorate.com Tel: (65) 6778 1200 Fax: (65) 6778 4511 Â  Laboratory Contacts: Mr Ravi Parameswaran Regional Technical Manager (O&P), Asia Tel: (65) 6866 5940 Email: ravi.parameswaran@sg.bureauveritas.com Mr Hisham B Abdul Kadir Laboratory Manager Tel: (65) 6866 3045 Email: hisham.abdulkadir@sg.bureauveritas.com Mr Teo Wei Keong Laboratory Technical Manager Tel: (65) 6304 5898 Email: weikeong.two@sg.bureauveritas.com Â ",None,None,Mr Danny Barry
"INDO-TRANS KEPPEL LOGISTICS VIETNAM CO., LTD",(84) 3780 1133,(84) 3780 1130,enquiry@itl-keppel.com,www.keppellog.com,http://www.chemicalcluster.com.sg/company-detail/indo-trans-keppel-logistics-vietnam-co-ltd,"Lot A12 Hiep Phuoc IZ, Nha Be District, Ho Chi Minh City, ,  Singapore 0",,,,
INDOORAIR PROFESSIONALS (S) PTE LTD,(65) 6396 7702,None,None,None,http://www.chemicalcluster.com.sg/company-detail/indoorair-professionals-s-pte-ltd,"Blk 1 St George's Rd, #06-39,  Singapore 320001",,,,
INDUSTRIAL & CHEMICAL TECHNOLOGIES PTE LTD,(65) 6292 2982,(65) 6297 2825,chemac@singnet.com.sg,None,http://www.chemicalcluster.com.sg/company-detail/industrial-ve-chemical-technologies-pte-ltd,"7500A Beach Road    ,  Singapore 199591",,,,
